level,storage,inflow,rainfall,outflow,label
138.92,2798.0,437.0,0.0,300.0,0
138.91,2795.0,443.0,0.0,400.0,0
138.89,2789.0,441.0,0.0,400.0,0
138.92,2798.0,457.0,0.0,250.0,0
138.95,2807.0,471.0,0.0,250.0,0
138.98,2817.0,487.0,0.0,250.0,0
139.0,2823.0,556.0,0.0,500.0,0
139.05,2839.0,638.0,0.0,500.0,0
139.05,2839.0,648.0,0.0,500.0,0
139.06,2842.0,648.0,0.0,500.0,0
139.1,2854.0,645.0,0.0,500.0,0
139.12,2861.0,654.0,0.0,500.0,0
139.15,2870.0,634.0,0.0,500.0,0
139.17,2877.0,607.0,0.0,500.0,0
139.19,2883.0,589.0,0.0,500.0,0
139.19,2883.0,597.0,0.0,500.0,0
139.2,2886.0,609.0,0.0,500.0,0
139.21,2889.0,600.0,0.0,500.0,0
139.22,2892.0,586.0,0.0,500.0,0
139.23,2896.0,566.0,0.0,500.0,0
139.24,2899.0,569.0,0.0,500.0,0
139.25,2902.0,586.0,0.0,500.0,0
139.26,2905.0,530.0,0.0,500.0,0
139.25,2902.0,522.0,0.0,500.0,0
139.25,2902.0,609.0,0.0,500.0,0
139.25,2902.0,609.0,0.0,500.0,0
139.28,2912.0,518.0,0.0,0.0,0
139.29,2915.0,533.0,0.0,500.0,0
139.28,2912.0,500.0,0.0,500.0,0
139.26,2905.0,488.0,0.0,500.0,0
139.24,2899.0,466.0,0.0,500.0,0
139.2,2886.0,376.0,0.0,500.0,0
139.11,2858.0,222.0,0.0,500.0,0
138.96,2810.0,134.0,0.0,500.0,0
138.81,2764.0,0.0,0.0,500.0,0
138.68,2724.0,0.0,0.0,500.0,0
138.57,2690.0,0.0,0.0,250.0,0
138.49,2666.0,0.0,0.0,250.0,0
138.4,2639.0,0.0,0.0,250.0,0
138.31,2612.0,0.0,0.0,250.0,0
138.22,2586.0,0.0,0.0,250.0,0
138.13,2559.0,0.0,0.0,250.0,0
138.05,2536.0,0.0,0.0,250.0,0
137.96,2510.0,0.0,0.0,250.0,0
137.87,2484.0,0.0,0.0,250.0,0
137.78,2458.0,0.0,0.0,250.0,0
137.69,2432.0,0.0,0.0,250.0,0
137.59,2404.0,0.0,0.0,250.0,0
137.56,2396.0,0.0,0.0,0.0,0
137.54,2390.0,0.0,0.0,0.0,0
137.52,2384.0,0.0,0.0,0.0,0
137.5,2379.0,0.0,0.0,0.0,0
137.48,2373.0,0.0,0.0,0.0,0
137.46,2367.0,0.0,0.0,0.0,0
137.43,2359.0,0.0,0.0,0.0,0
137.4,2351.0,0.0,0.0,0.0,0
137.37,2342.0,0.0,0.0,0.0,0
137.33,2331.0,0.0,0.0,0.0,0
137.29,2320.0,0.0,0.0,0.0,0
137.25,2309.0,0.0,0.0,0.0,0
137.21,2298.0,0.0,0.0,0.0,0
137.17,2287.0,0.0,0.0,0.0,0
137.13,2276.0,0.0,0.0,0.0,0
137.09,2265.0,0.0,0.0,0.0,0
137.05,2255.0,0.0,0.0,0.0,0
137.01,2244.0,0.0,0.0,0.0,0
136.97,2233.0,0.0,0.0,0.0,0
136.93,2222.0,0.0,0.0,0.0,0
136.89,2211.0,0.0,0.0,0.0,0
136.85,2201.0,0.0,0.0,0.0,0
136.81,2190.0,0.0,0.0,0.0,0
136.77,2179.0,0.0,0.0,0.0,0
136.74,2171.0,0.0,0.0,0.0,0
136.71,2163.0,0.0,0.0,0.0,0
136.68,2155.0,0.0,0.0,0.0,0
136.64,2145.0,0.0,0.0,0.0,0
136.6,2134.0,0.0,0.0,0.0,0
136.57,2126.0,0.0,0.0,0.0,0
136.53,2116.0,0.0,0.0,0.0,0
136.5,2108.0,0.0,0.0,0.0,0
136.51,2111.0,593.0,0.0,0.0,0
136.69,2158.0,650.0,0.0,0.0,0
136.87,2206.0,637.0,0.0,0.0,0
137.05,2255.0,637.0,0.0,0.0,0
137.22,2301.0,631.0,0.0,0.0,0
137.39,2348.0,637.0,1.0,0.0,0
137.58,2401.0,613.0,19.0,0.0,0
137.73,2444.0,580.0,1.0,0.0,0
137.87,2484.0,568.0,0.0,0.0,0
138.01,2524.0,557.0,0.0,0.0,0
138.15,2565.0,591.0,0.0,0.0,0
138.29,2606.0,509.0,0.0,0.0,0
138.42,2645.0,486.0,0.0,0.0,0
138.55,2684.0,486.0,0.0,0.0,0
138.67,2721.0,463.0,0.0,0.0,0
138.8,2761.0,498.0,0.0,0.0,0
138.93,2801.0,498.0,0.0,0.0,0
139.01,2826.0,324.0,0.0,0.0,0
139.37,2940.0,1419.0,87.0,100.0,0
139.34,2931.0,563.0,12.0,826.0,0
139.17,2877.0,185.0,1.0,826.0,0
139.0,2823.0,236.0,0.0,826.0,0
138.8,2761.0,137.0,0.0,826.0,0
138.67,2721.0,351.0,12.0,814.0,0
138.49,2666.0,177.0,3.0,814.0,0
138.28,2603.0,73.0,0.0,802.0,0
138.15,2565.0,0.0,0.0,472.0,0
138.05,2536.0,0.0,0.0,438.0,0
137.92,2498.0,0.0,0.0,438.0,0
137.8,2464.0,0.0,0.0,438.0,0
137.69,2432.0,0.0,0.0,438.0,0
137.56,2396.0,0.0,0.0,438.0,0
137.43,2359.0,0.0,0.0,438.0,0
137.29,2320.0,0.0,0.0,426.0,0
137.19,2293.0,0.0,0.0,426.0,0
137.04,2252.0,0.0,0.0,426.0,0
136.9,2214.0,0.0,0.0,426.0,0
136.78,2182.0,0.0,0.0,419.0,0
136.66,2150.0,0.0,0.0,419.0,0
136.53,2116.0,0.0,0.0,419.0,0
136.33,2064.0,995.0,4.8,435.0,0
136.51,2111.0,1007.0,21.8,435.0,0
136.68,2155.0,1005.0,0.0,435.0,0
136.73,2169.0,805.0,0.0,615.0,0
136.77,2179.0,759.0,0.0,615.0,0
136.86,2203.0,921.0,9.0,615.0,0
136.81,2190.0,437.0,0.0,615.0,0
136.73,2169.0,344.0,3.6,615.0,0
136.65,2148.0,400.0,0.0,615.0,0
136.81,2190.0,1150.0,25.0,411.0,0
137.02,2246.0,1089.0,26.2,411.0,0
137.55,2393.0,2149.0,13.0,418.0,0
138.38,2633.0,3349.0,1.0,670.0,0
138.78,2755.0,2238.0,0.0,833.0,0
138.99,2820.0,1498.0,0.0,721.0,0
139.06,2842.0,1081.0,0.0,854.0,0
139.1,2854.0,1028.0,0.0,854.0,0
139.09,2851.0,784.0,1.0,854.0,0
139.1,2854.0,924.0,0.0,854.0,0
139.1,2854.0,889.0,1.0,854.0,0
139.09,2851.0,819.0,0.0,854.0,0
139.08,2848.0,819.0,0.0,854.0,0
139.02,2829.0,669.0,0.0,854.0,0
138.98,2817.0,748.0,0.0,854.0,0
139.0,2823.0,889.0,20.0,854.0,0
139.12,2861.0,1352.0,34.4,864.0,0
139.5,2982.0,2312.0,7.8,866.0,0
139.75,3064.0,1873.0,0.0,878.0,0
139.71,3051.0,2194.0,3.0,2298.0,0
139.62,3022.0,1879.0,36.0,2215.0,0
139.56,3002.0,1813.0,40.3,1998.0,0
139.61,3018.0,2229.0,1.8,1998.0,0
139.61,3018.0,1382.0,4.2,1336.0,0
139.63,3025.0,1131.0,0.0,1004.0,0
139.67,3038.0,1200.0,0.0,1004.0,0
139.66,3035.0,1015.0,0.0,508.0,0
139.72,3054.0,608.0,0.0,342.0,0
139.85,3098.0,731.0,2.0,176.0,0
139.96,3135.0,741.0,0.0,93.0,0
140.0,3231.0,1453.0,2.0,363.0,0
140.0,3231.0,593.0,0.0,547.0,0
140.0,3231.0,593.0,2.0,547.0,0
140.0,3231.0,593.0,0.0,547.0,0
140.0,3231.0,593.0,9.0,547.0,0
140.0,3231.0,593.0,0.0,547.0,0
140.0,3231.0,593.0,0.0,547.0,0
140.0,3231.0,593.0,0.0,547.0,0
140.0,3231.0,593.0,0.0,547.0,0
140.0,3231.0,593.0,0.0,547.0,0
140.0,3231.0,593.0,0.0,547.0,0
140.0,3231.0,460.0,0.0,414.0,0
140.0,3231.0,326.0,0.0,280.0,0
140.0,3231.0,326.0,0.0,280.0,0
140.0,3231.0,326.0,0.0,280.0,0
140.0,3231.0,356.0,0.0,310.0,0
140.0,3231.0,356.0,0.0,310.0,0
140.0,3231.0,356.0,0.0,310.0,0
140.0,3231.0,394.0,0.0,360.0,0
140.0,3231.0,396.0,2.2,360.0,0
140.0,3231.0,395.0,2.0,360.0,0
140.0,3231.0,519.0,0.0,483.0,0
140.0,3231.0,511.0,0.0,483.0,0
140.0,3231.0,588.0,0.0,552.0,0
140.0,3231.0,682.0,0.0,644.0,0
140.0,3231.0,599.0,0.0,563.0,0
140.0,3231.0,516.0,0.0,480.0,0
140.0,3231.0,475.0,0.0,439.0,0
140.0,3231.0,475.0,0.0,439.0,0
140.0,3231.0,433.0,0.0,397.0,0
140.0,3231.0,336.0,0.0,300.0,0
140.0,3231.0,336.0,0.0,300.0,0
140.0,3231.0,332.0,0.0,300.0,0
140.0,3231.0,320.0,0.0,284.0,0
140.0,3231.0,300.0,0.0,264.0,0
140.0,3231.0,296.0,0.0,260.0,0
140.0,3231.0,276.0,0.0,240.0,0
140.0,3231.0,260.0,0.0,224.0,0
140.0,3231.0,280.0,0.0,280.0,0
140.0,3231.0,254.0,0.0,218.0,0
140.0,3231.0,225.0,0.0,189.0,0
140.0,3231.0,193.0,0.0,157.0,0
140.0,3231.0,131.0,0.0,95.0,0
140.0,3231.0,61.0,0.0,25.0,0
139.99,3213.0,0.0,0.0,172.0,0
139.98,3186.0,0.0,0.0,276.0,0
139.96,3135.0,0.0,0.0,554.0,0
139.88,3108.0,0.0,0.0,262.0,0
139.79,3081.0,0.0,0.0,262.0,0
139.72,3054.0,0.0,0.0,262.0,0
139.64,3028.0,0.0,0.0,250.0,0
139.58,3009.0,0.0,0.0,170.0,0
139.51,2986.0,0.0,0.0,210.0,0
139.45,2966.0,0.0,0.0,181.0,0
139.4,2950.0,0.0,0.0,135.0,0
139.35,2934.0,0.0,0.0,135.0,0
139.31,2921.0,0.0,0.0,100.0,0
139.25,2902.0,0.0,0.0,100.0,0
139.21,2889.0,0.0,0.0,100.0,0
139.16,2873.0,0.0,0.0,100.0,0
139.11,2858.0,0.0,0.0,100.0,0
139.07,2845.0,0.0,0.0,100.0,0
139.02,2829.0,0.0,0.0,100.0,0
138.97,2814.0,0.0,0.0,100.0,0
138.93,2801.0,0.0,0.0,100.0,0
138.88,2786.0,0.0,0.0,100.0,0
138.84,2773.0,0.0,0.0,100.0,0
138.79,2758.0,0.0,0.0,100.0,0
138.83,2770.0,286.0,27.6,100.0,0
138.86,2779.0,251.0,18.0,100.0,0
138.88,2786.0,228.0,18.0,100.0,0
138.85,2776.0,31.0,0.0,100.0,0
138.81,2764.0,0.0,0.0,100.0,0
138.77,2752.0,0.0,0.0,100.0,0
138.73,2739.0,0.0,0.0,100.0,0
138.71,2733.0,60.0,0.0,100.0,0
138.68,2724.0,50.0,0.0,76.0,0
138.66,2718.0,50.0,0.0,76.0,0
138.64,2712.0,49.0,0.0,76.0,0
138.62,2706.0,49.0,0.0,76.0,0
138.6,2700.0,49.0,0.0,76.0,0
138.58,2693.0,20.0,0.0,76.0,0
138.56,2687.0,0.0,0.0,10.0,0
138.54,2681.0,0.0,0.0,10.0,0
138.52,2675.0,0.0,0.0,10.0,0
138.5,2669.0,0.0,0.0,10.0,0
138.47,2660.0,0.0,0.0,10.0,0
138.44,2651.0,0.0,0.0,10.0,0
138.41,2642.0,0.0,0.0,10.0,0
138.38,2633.0,0.0,0.0,20.0,0
138.35,2624.0,0.0,0.0,20.0,0
138.33,2618.0,0.0,0.0,20.0,0
138.31,2612.0,0.0,0.0,20.0,0
138.29,2606.0,0.0,0.0,20.0,0
138.27,2600.0,0.0,0.0,20.0,0
138.25,2595.0,0.0,0.0,20.0,0
138.23,2589.0,0.0,0.0,20.0,0
138.21,2583.0,0.0,0.0,20.0,0
138.19,2577.0,0.0,0.0,20.0,0
138.17,2571.0,0.0,0.0,20.0,0
138.15,2565.0,0.0,0.0,20.0,0
138.13,2559.0,0.0,0.0,20.0,0
138.11,2553.0,0.0,0.0,20.0,0
138.09,2547.0,0.0,0.0,20.0,0
138.07,2542.0,0.0,0.0,20.0,0
138.05,2536.0,0.0,0.0,20.0,0
138.03,2530.0,0.0,0.0,20.0,0
138.01,2524.0,0.0,0.0,20.0,0
137.99,2518.0,0.0,0.0,20.0,0
137.97,2513.0,0.0,0.0,20.0,0
137.95,2507.0,0.0,0.0,20.0,0
137.93,2501.0,0.0,0.0,20.0,0
137.91,2495.0,0.0,0.0,20.0,0
137.89,2489.0,0.0,0.0,20.0,0
137.87,2484.0,0.0,0.0,20.0,0
137.85,2478.0,0.0,0.0,20.0,0
137.83,2472.0,0.0,0.0,20.0,0
137.81,2467.0,0.0,0.0,20.0,0
137.79,2461.0,0.0,0.0,20.0,0
137.77,2455.0,0.0,0.0,20.0,0
137.75,2449.0,0.0,0.0,20.0,0
137.73,2444.0,0.0,0.0,20.0,0
137.71,2438.0,0.0,0.0,20.0,0
137.69,2432.0,0.0,0.0,20.0,0
137.66,2424.0,0.0,0.0,20.0,0
137.64,2418.0,0.0,0.0,20.0,0
137.61,2410.0,0.0,0.0,20.0,0
137.59,2404.0,0.0,3.4,20.0,0
137.62,2412.0,162.0,19.4,20.0,0
137.63,2415.0,104.0,5.2,20.0,0
137.63,2415.0,69.0,0.0,20.0,0
137.61,2410.0,0.0,0.0,20.0,0
137.59,2404.0,0.0,0.0,20.0,0
137.57,2398.0,0.0,0.0,20.0,0
137.55,2393.0,0.0,0.0,20.0,0
137.53,2387.0,0.0,0.0,20.0,0
137.51,2381.0,0.0,0.0,20.0,0
137.48,2373.0,0.0,0.0,20.0,0
137.41,2354.0,0.0,0.0,220.0,0
137.33,2331.0,0.0,0.0,220.0,0
137.25,2309.0,0.0,0.0,220.0,0
137.16,2285.0,0.0,0.0,220.0,0
137.07,2260.0,0.0,0.0,220.0,0
136.98,2236.0,0.0,0.0,220.0,0
136.89,2211.0,0.0,0.0,220.0,0
136.8,2187.0,0.0,0.0,220.0,0
136.71,2163.0,0.0,0.0,220.0,0
136.62,2140.0,0.0,0.0,220.0,0
136.53,2116.0,0.0,0.0,220.0,0
136.34,2067.0,822.0,5.0,488.0,0
136.38,2077.0,637.0,0.8,488.0,0
136.4,2082.0,528.0,0.0,229.0,0
136.6,2134.0,864.0,21.4,229.0,0
136.69,2158.0,510.0,0.0,232.0,0
136.82,2193.0,670.0,22.2,232.0,0
136.89,2211.0,528.0,0.0,292.0,0
136.97,2233.0,580.0,0.0,292.0,0
137.06,2257.0,670.0,0.0,356.0,0
137.16,2285.0,716.0,0.0,356.0,0
137.26,2312.0,708.0,0.0,356.0,0
137.36,2340.0,720.0,0.0,356.0,0
137.46,2367.0,706.0,0.0,356.0,0
137.55,2393.0,702.0,0.0,361.0,0
137.64,2418.0,690.0,0.0,361.0,0
137.74,2447.0,702.0,0.0,361.0,0
137.83,2472.0,690.0,0.0,361.0,0
137.89,2489.0,684.0,0.0,447.0,0
137.93,2501.0,666.0,0.4,487.0,0
137.98,2515.0,689.0,0.0,487.0,0
138.02,2527.0,669.0,0.0,487.0,0
138.06,2539.0,676.0,2.6,494.0,0
138.15,2565.0,838.0,13.2,494.0,0
138.34,2621.0,1185.0,25.2,494.0,0
138.48,2663.0,1023.0,36.2,494.0,0
138.62,2706.0,1041.0,8.0,500.0,0
138.72,2736.0,890.0,3.4,500.0,0
138.81,2764.0,867.0,1.6,500.0,0
138.86,2779.0,717.0,0.0,500.0,0
139.21,2889.0,1826.0,63.0,507.0,0
139.31,2921.0,923.0,1.6,507.0,0
139.38,2944.0,823.0,0.0,507.0,0
139.46,2970.0,858.0,0.0,507.0,0
139.53,2992.0,812.0,0.0,507.0,0
139.59,3012.0,794.0,0.0,513.0,0
139.65,3031.0,783.0,0.0,513.0,0
139.71,3051.0,780.0,0.0,513.0,0
139.75,3064.0,713.0,0.0,513.0,0
139.78,3077.0,713.0,0.0,513.0,0
139.77,3073.0,766.0,10.2,762.0,0
139.72,3054.0,696.0,0.0,883.0,0
139.65,3031.0,690.0,0.0,923.0,0
139.73,3058.0,1268.0,30.4,923.0,0
139.68,3041.0,759.0,0.0,923.0,0
139.6,3015.0,655.0,0.0,973.0,0
139.55,2999.0,635.0,0.0,923.0,0
139.5,2982.0,626.0,0.0,790.0,0
139.44,2963.0,604.0,0.0,787.0,0
139.39,2947.0,631.0,0.0,787.0,0
139.34,2931.0,630.0,0.0,782.0,0
139.29,2915.0,630.0,0.0,782.0,0
139.24,2899.0,630.0,9.0,782.0,0
139.15,2870.0,576.0,1.0,879.0,0
139.1,2854.0,727.0,15.6,879.0,0
139.01,2826.0,588.0,16.0,879.0,0
138.89,2789.0,482.0,0.0,862.0,0
138.82,2767.0,475.0,0.0,702.0,0
138.78,2755.0,437.0,0.0,462.0,0
138.71,2733.0,427.0,0.0,654.0,0
138.64,2712.0,411.0,0.0,654.0,0
138.55,2684.0,363.0,0.0,654.0,0
138.46,2657.0,355.0,0.0,654.0,0
138.51,2672.0,665.0,25.2,492.0,0
138.48,2663.0,416.0,11.0,492.0,0
138.43,2648.0,346.0,3.4,492.0,0
138.43,2648.0,602.0,5.0,574.0,0
138.44,2651.0,637.0,12.6,574.0,0
138.4,2639.0,457.0,0.0,568.0,0
138.4,2639.0,596.0,1.8,568.0,0
138.44,2651.0,735.0,33.8,568.0,0
138.48,2663.0,735.0,2.2,568.0,0
138.49,2666.0,636.0,0.0,568.0,0
138.58,2693.0,595.0,19.4,250.0,0
138.65,2715.0,538.0,1.0,250.0,0
138.83,2770.0,920.0,41.2,250.0,0
138.83,2770.0,1112.0,54.0,1089.0,0
138.88,2786.0,1181.0,33.2,963.0,0
138.77,2752.0,1088.0,0.0,1449.0,0
138.56,2657.0,730.0,0.0,1449.0,0
138.32,2615.0,633.0,0.0,1433.0,0
138.04,2533.0,517.0,0.0,1433.0,0
137.82,2469.0,398.0,0.0,1106.0,0
137.65,2421.0,97.0,0.0,623.0,0
137.49,2376.0,121.0,0.0,623.0,0
137.36,2340.0,159.0,0.0,546.0,0
137.29,2320.0,164.0,0.0,365.0,0
137.21,2298.0,140.0,0.0,365.0,0
137.17,2287.0,268.0,3.6,365.0,0
137.23,2304.0,472.0,34.4,245.0,0
137.21,2298.0,206.0,10.4,245.0,0
137.15,2282.0,90.0,0.0,245.0,0
137.09,2265.0,78.0,0.0,245.0,0
137.07,2260.0,32.0,0.0,60.0,0
137.04,2252.0,43.0,0.0,20.0,0
137.04,2252.0,50.0,0.0,20.0,0
137.19,2293.0,525.0,40.6,20.0,0
137.42,2356.0,935.0,40.0,176.0,0
138.06,2539.0,3957.0,138.0,3797.0,0
137.75,2449.0,2670.0,1.8,3574.0,0
137.82,2469.0,133.0,0.0,1069.0,0
137.87,2484.0,800.0,0.0,595.0,0
137.92,2498.0,687.0,0.0,494.0,0
138.03,2530.0,500.0,0.0,99.0,0
138.11,2553.0,319.0,0.0,20.0,0
138.17,2571.0,261.0,0.0,20.0,0
138.22,2586.0,227.0,0.0,20.0,0
138.26,2598.0,192.0,0.0,20.0,0
138.3,2609.0,178.0,0.0,20.0,0
138.33,2618.0,165.0,1.4,20.0,0
138.36,2627.0,155.0,7.6,20.0,0
138.38,2633.0,120.0,0.0,20.0,0
138.4,2639.0,120.0,0.0,20.0,0
138.42,2645.0,120.0,0.0,20.0,0
138.43,2648.0,86.0,0.0,20.0,0
138.42,2645.0,16.0,0.0,20.0,0
138.49,2666.0,294.0,9.8,20.0,0
138.5,2669.0,86.0,0.0,20.0,0
138.49,2666.0,16.0,0.0,20.0,0
138.49,2666.0,51.0,0.0,20.0,0
138.49,2666.0,51.0,0.0,20.0,0
138.49,2666.0,51.0,0.0,20.0,0
138.49,2666.0,51.0,0.0,20.0,0
138.48,2663.0,16.0,0.0,20.0,0
138.47,2660.0,16.0,0.0,20.0,0
138.46,2657.0,16.0,0.0,20.0,0
138.45,2654.0,16.0,0.0,20.0,0
138.43,2648.0,0.0,0.0,20.0,0
138.42,2645.0,0.0,0.0,20.0,0
138.41,2642.0,0.0,0.0,20.0,0
138.5,2669.0,364.0,31.8,20.0,0
138.83,2770.0,2020.0,52.6,20.0,0
139.05,2839.0,850.0,0.0,20.0,0
139.33,2928.0,1081.0,7.4,20.0,0
139.5,2982.0,676.0,0.0,20.0,0
139.6,3015.0,436.0,0.0,20.0,0
139.69,3045.0,401.0,0.0,20.0,0
139.73,3058.0,204.0,0.0,20.0,0
139.76,3069.0,181.0,0.0,20.0,0
139.79,3081.0,193.0,0.0,20.0,0
139.82,3090.0,158.0,0.0,20.0,0
139.83,3093.0,89.0,0.0,20.0,0
139.84,3095.0,77.0,0.0,20.0,0
139.85,3098.0,89.0,0.0,20.0,0
139.85,3098.0,54.0,0.0,20.0,0
139.85,3098.0,54.0,0.0,20.0,0
139.85,3098.0,54.0,0.0,20.0,0
139.85,3098.0,54.0,0.0,20.0,0
139.85,3098.0,54.0,0.0,20.0,0
139.85,3098.0,54.0,0.0,20.0,0
139.84,3095.0,19.0,0.0,20.0,0
139.84,3095.0,19.0,0.0,20.0,0
139.83,3093.0,19.0,0.0,20.0,0
139.82,3090.0,19.0,0.0,20.0,0
139.82,3090.0,19.0,0.0,20.0,0
139.81,3087.0,19.0,0.0,20.0,0
139.8,3085.0,19.0,0.0,20.0,0
139.79,3081.0,0.0,0.0,20.0,0
139.78,3077.0,0.0,0.0,20.0,0
139.77,3073.0,0.0,0.0,20.0,0
139.75,3064.0,0.0,0.0,20.0,0
139.73,3058.0,0.0,0.0,20.0,0
139.72,3054.0,0.0,3.2,20.0,0
139.7,3048.0,0.0,0.0,20.0,0
139.68,3041.0,0.0,0.0,20.0,0
139.67,3038.0,0.0,0.0,20.0,0
139.65,3031.0,0.0,0.0,20.0,0
139.63,3025.0,0.0,0.0,20.0,0
139.61,3018.0,0.0,0.0,20.0,0
139.59,3012.0,0.0,0.0,20.0,0
139.57,3005.0,0.0,0.0,20.0,0
139.55,2999.0,0.0,0.0,20.0,0
139.53,2992.0,0.0,0.0,20.0,0
139.51,2986.0,0.0,0.0,20.0,0
139.49,2979.0,0.0,0.0,20.0,0
139.47,2973.0,0.0,0.0,20.0,0
139.45,2966.0,0.0,0.0,20.0,0
139.44,2963.0,0.0,0.0,20.0,0
139.42,2957.0,0.0,0.0,20.0,0
139.41,2953.0,0.0,0.0,20.0,0
139.39,2947.0,0.0,0.0,20.0,0
139.37,2940.0,0.0,0.0,20.0,0
139.35,2934.0,0.0,0.0,20.0,0
139.33,2928.0,0.0,0.0,20.0,0
139.31,2921.0,0.0,0.0,20.0,0
139.29,2915.0,0.0,0.0,20.0,0
139.27,2908.0,0.0,0.0,20.0,0
139.25,2902.0,0.0,0.0,20.0,0
139.23,2896.0,0.0,0.0,20.0,0
139.21,2889.0,0.0,0.0,20.0,0
139.18,2880.0,0.0,0.0,20.0,0
139.15,2870.0,0.0,0.0,20.0,0
139.11,2858.0,0.0,0.0,20.0,0
139.07,2845.0,0.0,0.0,20.0,0
139.03,2832.0,0.0,0.0,20.0,0
138.99,2820.0,0.0,0.0,20.0,0
138.95,2807.0,0.0,0.0,20.0,0
138.92,2798.0,0.0,0.0,20.0,0
138.89,2789.0,0.0,0.0,20.0,0
138.86,2779.0,0.0,0.0,20.0,0
138.83,2770.0,0.0,0.0,20.0,0
138.8,2761.0,0.0,0.0,20.0,0
138.77,2752.0,0.0,0.0,20.0,0
138.74,2742.0,0.0,0.0,20.0,0
138.71,2733.0,0.0,0.6,20.0,0
138.68,2724.0,0.0,0.0,20.0,0
138.65,2715.0,0.0,0.0,20.0,0
138.62,2706.0,0.0,0.0,20.0,0
138.59,2696.0,0.0,0.0,20.0,0
138.56,2687.0,0.0,0.0,20.0,0
138.53,2678.0,0.0,0.0,20.0,0
138.5,2669.0,0.0,0.0,20.0,0
138.47,2660.0,0.0,0.0,20.0,0
138.44,2651.0,0.0,0.0,20.0,0
138.42,2645.0,0.0,0.0,20.0,0
138.39,2636.0,0.0,0.0,20.0,0
138.37,2630.0,0.0,0.0,20.0,0
138.34,2621.0,0.0,0.0,20.0,0
138.32,2615.0,0.0,0.0,20.0,0
138.29,2606.0,0.0,0.0,20.0,0
138.27,2600.0,0.0,0.0,20.0,0
138.24,2592.0,0.0,0.0,20.0,0
138.22,2586.0,0.0,0.0,20.0,0
138.19,2577.0,0.0,0.0,20.0,0
138.17,2571.0,0.0,0.0,20.0,0
138.14,2562.0,0.0,0.0,20.0,0
138.12,2556.0,0.0,0.0,20.0,0
138.09,2547.0,0.0,0.0,20.0,0
138.07,2542.0,0.0,0.0,20.0,0
138.04,2533.0,0.0,0.0,20.0,0
138.02,2527.0,0.0,0.0,20.0,0
138.0,2521.0,0.0,0.0,20.0,0
137.97,2513.0,0.0,0.0,20.0,0
137.95,2507.0,0.0,0.0,20.0,0
137.93,2501.0,0.0,0.0,20.0,0
137.91,2495.0,0.0,0.0,20.0,0
137.89,2489.0,0.0,0.0,20.0,0
137.86,2481.0,0.0,0.0,20.0,0
137.84,2475.0,0.0,0.0,20.0,0
137.81,2467.0,0.0,0.0,20.0,0
137.78,2458.0,0.0,0.0,20.0,0
137.76,2452.0,0.0,0.0,20.0,0
137.73,2444.0,0.0,0.0,20.0,0
137.71,2438.0,0.0,0.0,20.0,0
137.68,2429.0,0.0,0.0,20.0,0
137.65,2421.0,0.0,0.0,20.0,0
137.62,2412.0,0.0,0.0,20.0,0
137.58,2401.0,0.0,0.0,20.0,0
137.54,2390.0,0.0,0.0,20.0,0
137.5,2379.0,0.0,0.0,20.0,0
137.46,2367.0,0.0,0.0,20.0,0
137.42,2356.0,0.0,0.0,20.0,0
137.42,2356.0,66.0,10.4,20.0,0
137.39,2348.0,0.0,3.2,20.0,0
137.35,2337.0,0.0,0.0,20.0,0
137.31,2326.0,0.0,0.0,20.0,0
137.28,2317.0,0.0,3.8,20.0,0
137.24,2306.0,0.0,0.0,20.0,0
137.2,2295.0,0.0,0.0,20.0,0
137.16,2285.0,0.0,0.0,20.0,0
137.12,2274.0,0.0,0.0,20.0,0
137.08,2263.0,0.0,0.0,20.0,0
137.04,2252.0,0.0,0.0,20.0,0
137.01,2244.0,0.0,0.0,20.0,0
136.97,2233.0,0.0,0.0,20.0,0
136.94,2225.0,0.0,3.4,20.0,0
136.91,2217.0,0.0,0.0,20.0,0
136.88,2209.0,0.0,0.0,20.0,0
136.84,2198.0,0.0,0.0,20.0,0
136.81,2190.0,0.0,0.0,20.0,0
136.81,2190.0,61.0,20.0,20.0,0
136.78,2182.0,0.0,0.0,20.0,0
136.75,2174.0,0.0,0.0,20.0,0
136.72,2166.0,0.0,0.0,20.0,0
136.69,2158.0,0.0,0.0,20.0,0
136.66,2150.0,0.0,0.0,20.0,0
136.63,2142.0,0.0,0.0,20.0,0
136.6,2134.0,0.0,0.0,20.0,0
136.57,2127.0,0.0,0.0,20.0,0
136.54,2119.0,0.0,0.0,20.0,0
136.51,2111.0,0.0,0.0,20.0,0
139.99,3221.0,92.0,0.0,0.0,0
137.85,2478.0,759.0,0.0,759.0,0
138.76,2748.0,4044.0,9.8,3836.0,0
138.75,2745.0,2275.0,0.1,3836.0,0
138.54,2681.0,3096.0,12.0,3836.0,0
137.6,2323.0,3811.0,52.0,10200.0,0
137.95,2507.0,2685.0,0.0,0.0,0
138.25,2595.0,3106.0,0.0,4402.0,0
138.0,2521.0,2535.0,0.0,2535.0,0
138.39,2636.0,1111.0,0.0,0.0,0
138.95,2807.0,1389.0,0.0,0.0,0
139.26,2905.0,1336.0,0.0,503.0,0
139.45,2966.0,1441.0,0.0,618.0,0
139.57,3005.0,896.0,0.0,618.0,0
139.62,3022.0,917.0,0.0,824.0,0
139.64,3028.0,830.0,0.0,830.0,0
