date,level,storage,inflow,outflow,rainfall
02/11/2005,134.48,1622,463,0,0
03/11/2005,134.62,1653,359,0,0
04/11/2005,134.8,1693,463,0,0
05/11/2005,135,1739,532,0,24
06/11/2005,135.2,1786,544,0,13
07/11/2005,135.9,1955,1959,0,79
08/11/2005,136.7,2161,2384,0,41
09/11/2005,137.1,2268,1238,0,7
10/11/2005,137.4,2351,961,0,2
11/11/2005,137.52,2384,382,0,0
12/11/2005,137.66,2424,463,0,4
13/11/2005,137.73,2444,231,0,0
14/11/2005,137.77,2455,127,0,0
15/11/2005,137.81,2466,127,0,0
16/11/2005,137.85,2478,139,0,0
17/11/2005,137.89,2489,229,0,0
18/11/2005,137.93,2501,270,0,0
19/11/2005,137.93,2518,312,0,0
20/11/2005,138.02,2527,342,0,0
21/11/2005,138.1,2550,355,0,1
22/11/2005,138.3,2609,683,0,45
23/11/2005,138.78,2755,1690,0,60
24/11/2005,139.2,2886,8407,6891,87
25/11/2005,139.01,2826,4176,4870,16
26/11/2005,139.06,2842,4343,4158,30
27/11/2005,139,2823,754,487,5
28/11/2005,139,2823,974,974,0
29/11/2005,139.02,2829,313,244,0
30/11/2005,139.02,2829,488,488,0
01/12/2005,139.01,2826,453,488,0
02/12/2005,139.56,3002,2037,0,0
03/12/2005,139.6,3015,9810,9660,132
04/12/2005,139.5,2982,12761,13143,48
05/12/2005,139.55,2999,18127,17183,35
06/12/2005,139.61,3018,3202,994,0
07/12/2005,139.72,3054,2405,1958,0
08/12/2005,139.29,2915,2848,4457,0
09/12/2005,139,2823,4168,4457,0
10/12/2005,139,2823,1945,1945,1
11/12/2005,139.17,2877,65,0,12
12/12/2005,139.4,2950,840,0,6
13/12/2005,139.82,3090,15864,14244,166
14/12/2005,139.82,3090,5218,5218,4
15/12/2005,139.77,3073,2785,2982,0
16/12/2005,139.87,3104,1353,994,0
17/12/2005,139.93,3124,1719,1488,0
18/12/2005,139.9,3114,5836,5952,22
19/12/2005,139.25,2902,2010,4464,13
20/12/2005,139.36,2937,902,994,2
21/12/2005,139.51,2986,567,0,2
22/12/2005,139.64,3028,486,0,0
23/12/2005,139.72,3054,301,0,0
24/12/2005,139.81,3087,382,0,0
25/12/2005,139.83,3093,69,0,0
26/12/2005,139.87,3104,127,0,0
27/12/2005,13991,3118,162,0,0
28/12/2005,139.95,3131,150,0,0
29/12/2005,139.97,3148,200,0,0
30/12/2005,139.99,3205,285,0,0
31/12/2005,140,3231,185,0,0
01/01/2006,140,3231,0,0,0
02/01/2006,140,3231,0,0,0
03/01/2006,140,3231,0,0,0
04/01/2006,140,3231,0,0,0
05/01/2006,140,3231,0,0,0
06/01/2006,140,3231,0,0,0
07/01/2006,140,3231,0,0,0
08/01/2006,140,3231,0,0,0
09/01/2006,140,3231,0,0,0
10/01/2006,140,3231,0,0,0
11/01/2006,140,3231,0,0,0
12/01/2006,140,3231,0,0,0
13/01/2006,140,3231,0,0,0
14/01/2006,140,3231,0,0,0
15/01/2006,140,3231,0,0,0
16/01/2006,140,3231,0,0,0
17/01/2006,140,3231,0,0,0
18/01/2006,140,3231,0,0,0
19/01/2006,140,3231,0,0,0
20/01/2006,140,3231,0,0,0
21/01/2006,139.98,3171,0,0,0
22/01/2006,139.97,3145,0,0,0
23/01/2006,139.94,3128,0,0,0
24/01/2006,139.9,3114,0,0,0
25/01/2006,139.88,3107,0,0,0
26/01/2006,139.83,3093,0,0,0
27/01/2006,139.8,3085,0,0,0
28/01/2006,139.78,3077,0,0,0
29/01/2006,139.76,3069,0,0,0
30/01/2006,139.72,3055,0,0,0
31/01/2006,139.69,3045,0,0,0
01/02/2006,139.66,3035,0,0,0
02/02/2006,139.63,3025,0,0,0
03/02/2006,139.6,3015,0,0,0
04/02/2006,139.58,3009,0,0,0
05/02/2006,139.56,3002,0,0,0
06/02/2006,139.54,2995,0,0,0
07/02/2006,139.52,2989,0,0,0
08/02/2006,139.5,2982,0,0,0
09/02/2006,139.47,2973,0,0,0
10/02/2006,139.44,2963,0,0,0
11/02/2006,139.41,2953,0,0,0
12/02/2006,139.38,2944,0,0,0
13/02/2006,139.34,2931,0,0,0
14/02/2006,139.31,2921,0,0,0
15/02/2006,139.28,2912,0,0,0
16/02/2006,139.26,2905,0,0,0
17/02/2006,139.23,2896,0,0,0
18/02/2006,139.21,2889,0,0,0
19/02/2006,139.19,2883,0,0,0
20/02/2006,139.17,2877,0,0,0
21/02/2006,139.14,2867,0,0,0
22/02/2006,139.11,2858,0,0,0
23/02/2006,139.09,2851,0,0,0
24/02/2006,139.06,2842,0,0,0
25/02/2006,138.98,2817,0,391,0
26/02/2006,138.86,2779,0,391,0
27/02/2006,138.74,2742,0,391,0
28/02/2006,138.62,2706,0,391,0
01/03/2006,138.5,2669,0,391,0
02/03/2006,138.38,2633,0,391,0
03/03/2006,138.25,2595,0,391,0
04/03/2006,138.35,2624,0,450,34
05/03/2006,138.33,2618,0,0,0
06/03/2006,138.25,2595,0,385,0
07/03/2006,138.13,2559,0,385,0
08/03/2006,138.01,2524,0,385,0
09/03/2006,137.88,2487,0,385,0
10/03/2006,137.76,2452,0,385,0
11/03/2006,137.63,2415,0,385,0
12/03/2006,137.5,2379,0,385,2
13/03/2006,137.38,2345,0,385,0
14/03/2006,137.25,2309,0,385,0
15/03/2006,137.17,2287,0,0,0
16/03/2006,137.14,2279,0,250,0
17/03/2006,137.18,2290,513,385,37
18/03/2006,137.05,2254,0,385,0
19/03/2006,136.92,2219,0,385,0
20/03/2006,136.79,2185,0,385,0
21/03/2006,136.65,2148,0,385,0
22/03/2006,136.52,2113,0,385,0
23/03/2006,136.38,2077,0,385,0
24/03/2006,136.24,2041,0,385,0
25/03/2006,136.1,2005,0,385,0
26/03/2006,136.01,1983,0,0,0
27/03/2006,136,1980,0,0,0
28/03/2006,135.98,1975,0,0,0
29/03/2006,135.97,1973,0,0,0
30/03/2006,135.95,1968,0,0,0
31/03/2006,135.93,1963,0,0,0
01/04/2006,135.93,1958,0,0,0
02/04/2006,135.89,1953,0,0,0
03/04/2006,135.87,1948,0,0,0
04/04/2006,135.85,1943,0,0,0
05/04/2006,135.83,1938,0,0,0
06/04/2006,135.81,1933,0,0,0
07/04/2006,135.78,1926,0,0,0
08/04/2006,135.75,1918,0,0,0
09/04/2006,135.72,1911,0,0,0
10/04/2006,135.69,1904,0,0,0
11/04/2006,135.66,1896,0,0,0
12/04/2006,135.63,1889,0,0,0
13/04/2006,135.6,1882,0,0,0
14/04/2006,135.57,1874,0,0,0
15/04/2006,135.54,1867,0,0,0
16/04/2006,135.51,1860,0,0,0
17/04/2006,135.48,1853,0,0,0
18/04/2006,135.45,1845,0,0,12
19/04/2006,135.42,1838,0,0,0
20/04/2006,135.39,1831,0,0,1
21/04/2006,135.36,1824,0,0,0
22/04/2006,135.33,1817,0,0,0
23/04/2006,135.3,1810,0,0,0
24/04/2006,135.27,1803,0,0,0
25/04/2006,135.24,1795,0,0,0
26/04/2006,135.21,1788,0,0,0
27/04/2006,135.18,1781,0,0,0
28/04/2006,135.14,1772,0,0,0
29/04/2006,135.1,1763,0,0,0
30/04/2006,135.06,1753,0,0,2
01/05/2006,135.02,1744,0,0,0
02/05/2006,134.98,1735,0,0,0
03/05/2006,134.94,1726,0,0,0
04/05/2006,134.9,1716,0,0,0
05/05/2006,134.86,1707,0,0,0
06/05/2006,134.82,1698,0,0,0
07/05/2006,134.78,1689,0,0,0
08/05/2006,134.74,1680,0,0,0
09/05/2006,134.7,1671,0,0,0
10/05/2006,134.66,1662,0,0,0
11/05/2006,134.62,1653,0,0,0
12/05/2006,134.58,1644,0,0,0
13/05/2006,134.54,1635,0,0,0
14/05/2006,134.5,1626,0,0,0
15/05/2006,134.46,1617,0,0,0
16/05/2006,134.42,1608,0,0,0
17/05/2006,134.38,1600,0,0,0
18/05/2006,134.34,1591,0,0,0
19/05/2006,134.3,1582,0,0,0
20/05/2006,134.25,1572,0,0,0
21/05/2006,134.2,1561,0,0,0
22/05/2006,134.15,1550,0,0,0
23/05/2006,134.1,1539,0,0,0
24/05/2006,134.05,1529,0,0,0
25/05/2006,134,1518,0,0,8
26/05/2006,133.95,1508,0,0,31
27/05/2006,133.91,1500,0,0,0
28/05/2006,133.8,1477,0,0,0
29/05/2006,133.78,1473,162,214,17
30/05/2006,133.65,1476,0,214,0
31/05/2006,133.52,1420,0,214,0
01/06/2006,133.39,1394,0,214,0
02/06/2006,133.26,1369,0,214,0
03/06/2006,133.13,1344,0,214,0
04/06/2006,133,1319,0,214,10
05/06/2006,132.87,1295,0,214,16
06/06/2006,132.75,1273,0,214,8
07/06/2006,132.62,1250,0,214,0
08/06/2006,132.49,1227,0,214,0
09/06/2006,132.35,1202,0,214,0
10/06/2006,132.2,1177,0,214,0
11/06/2006,132.06,1153,0,214,0
12/06/2006,131.92,1130,0,214,0
13/06/2006,131.78,1107,0,214,0
14/06/2006,131.72,1088,0,214,24
15/06/2006,131.57,1074,0,214,0
16/06/2006,131.42,1051,0,214,0
17/06/2006,131.27,1029,0,214,0
18/06/2006,131.12,1007,0,214,0
19/06/2006,130.97,985,0,214,0
20/06/2006,130.84,966,0,214,10
21/06/2006,130.69,944,0,214,0
22/06/2006,130.54,922,0,214,0
23/06/2006,130.4,902,0,214,8
24/06/2006,130.26,882,0,214,3
25/06/2006,130.1,860,0,214,0
26/06/2006,129.95,839,0,214,0
27/06/2006,129.81,819,0,214,11
28/06/2006,129.67,800,0,214,12
29/06/2006,129.64,796,0,0,0
30/06/2006,129.63,794,0,0,0
01/07/2006,129.62,793,0,0,0
02/07/2006,129.61,792,0,0,0
03/07/2006,129.6,790,0,0,0
04/07/2006,129.59,789,0,0,0
05/07/2006,129.58,788,0,0,0
06/07/2006,129.57,786,0,0,0
07/07/2006,129.56,785,0,0,0
08/07/2006,129.55,783,0,0,0
09/07/2006,129.54,782,0,0,0
10/07/2006,129.53,781,0,0,0
11/07/2006,129.52,779,0,0,0
12/07/2006,129.51,778,0,0,0
13/07/2006,129.54,782,46,0,31
14/07/2006,129.54,782,0,0,0
15/07/2006,129.53,781,0,0,0
16/07/2006,129.52,779,0,0,0
17/07/2006,129.51,778,0,0,0
18/07/2006,129.5,776,0,0,0
19/07/2006,129.48,774,0,0,0
20/07/2006,129.39,761,0,200,9
21/07/2006,129.25,742,0,200,1
22/07/2006,129.1,722,0,200,0
23/07/2006,128.96,703,0,200,0
24/07/2006,128.81,683,0,200,0
25/07/2006,128.66,664,0,200,0
26/07/2006,128.52,645,0,200,3
27/07/2006,128.37,626,0,200,0
28/07/2006,128.23,607,0,200,21
29/07/2006,128.08,588,0,200,5
30/07/2006,127.93,567,0,200,0
31/07/2006,127.78,550,0,200,0
01/08/2006,127.63,531,0,200,0
02/08/2006,127.47,512,0,200,0
03/08/2006,127.31,493,0,200,0
04/08/2006,127.15,474,0,200,1
05/08/2006,126.99,455,0,200,0
06/08/2006,126.82,436,0,200,0
07/08/2006,126.65,417,0,200,0
08/08/2006,126.49,399,0,200,12
09/08/2006,126.32,381,0,200,2
10/08/2006,126.15,363,0,200,7
11/08/2006,125.98,345,0,200,8
12/08/2006,125.83,330,0,180,11
13/08/2006,125.7,317,0,150,1
14/08/2006,125.75,322,208,150,20
15/08/2006,125.26,309,0,150,9
16/08/2006,125.65,312,215,180,21
17/08/2006,125.49,297,0,180,0
18/08/2006,125.33,282,0,180,0
19/08/2006,125.17,267,0,180,0
20/08/2006,125.29,278,250,0,0
21/08/2006,125.5,298,227,0,0
22/08/2006,125.7,317,179,0,0
23/08/2006,125.86,333,185,0,0
24/08/2006,126.1,357,277,0,0
25/08/2006,126.36,385,325,0,0
26/08/2006,126.65,417,389,0,0
27/08/2006,126.95,451,435,0,0
28/08/2006,127.3,491,473,0,0
29/08/2006,127.6,527,420,0,0
30/08/2006,127.87,561,411,0,0
31/08/2006,128.15,597,440,0,0
01/09/2006,128.42,632,435,0,0
02/09/2006,128.67,665,402,0,0
03/09/2006,128.96,703,437,0,17
04/09/2006,129.29,748,526,0,19
05/09/2006,129.63,794,561,0,0
06/09/2006,129.96,840,584,0,0
07/09/2006,130.29,887,590,0,0
08/09/2006,130.61,932,569,0,0
09/09/2006,130.9,974,561,0,0
10/09/2006,131.2,1018,580,0,0
11/09/2006,131.48,1060,545,0,0
12/09/2006,131.75,1103,564,0,0
13/09/2006,132,1143,556,0,4
14/09/2006,132.25,1185,576,0,0
15/09/2006,132.5,1229,582,0,0
16/09/2006,132.75,1273,576,0,0
17/09/2006,133.01,1321,568,0,0
18/09/2006,133.23,1363,539,0,0
19/09/2006,133.39,1394,430,0,0
20/09/2006,133.52,1420,353,0,0
21/09/2006,133.62,1440,300,0,22
22/09/2006,133.75,1467,375,0,27
23/09/2006,133.87,1491,341,0,0
24/09/2006,133.99,1516,360,0,0
25/09/2006,134.2,1561,574,0,46
26/09/2006,134.4,1604,498,0,16
27/09/2006,134.55,1637,382,0,0
28/09/2006,134.66,1662,333,0,0
29/09/2006,134.77,1687,357,0,0
30/09/2006,134.89,1714,373,58,0
01/10/2006,134.94,1725,361,200,0
02/10/2006,134.9,1716,310,400,2
03/10/2006,134.83,1700,288,400,3
04/10/2006,134.76,1684,281,400,0
05/10/2006,135,1739,1042,400,32
06/10/2006,135.17,1779,863,400,6
07/10/2006,135.16,1777,391,400,6
08/10/2006,135.18,1781,434,400,6
09/10/2006,135.27,1802,449,0,0
10/10/2006,135.33,1817,427,400,0
11/10/2006,135.38,1829,734,400,30
12/10/2006,135.38,1829,415,400,8
13/10/2006,135.38,1829,438,400,0
14/10/2006,135.4,1833,472,400,0
15/10/2006,135.37,1826,398,400,0
16/10/2006,135.33,1817,361,400,0
17/10/2006,135.31,1812,406,400,0
18/10/2006,135.27,1803,358,400,0
19/10/2006,135.26,1795,347,400,0
20/10/2006,135.21,1788,365,400,2
21/10/2006,135.19,1784,387,400,1
22/10/2006,135.17,1779,362,400,0
23/10/2006,135.14,1772,350,400,0
24/10/2006,135.2,1786,562,400,15
25/10/2006,135.2,1786,400,400,13
26/10/2006,135.52,1862,1080,0,76
27/10/2006,135.78,1926,741,0,16
28/10/2006,136.18,2026,1157,0,28
29/10/2006,136.5,2108,949,0,24
30/10/2006,136.82,2193,984,0,30
31/10/2006,137,2241,556,0,0
01/11/2006,137.09,2265,278,90,3
02/11/2006,137.18,2290,379,90,4
03/11/2006,137.21,2298,183,90,0
04/11/2006,137.21,2298,90,90,1
05/11/2006,137.21,2298,90,90,0
06/11/2006,137.21,2298,90,90,6
07/11/2006,137.15,2282,0,0,0
08/11/2006,137.15,2282,90,90,4
09/11/2006,137.2,2295,240,90,6
10/11/2006,137.2,2295,90,90,1
11/11/2006,137.22,2301,159,90,4
12/11/2006,137.21,2298,55,90,0
13/11/2006,137.21,2298,90,90,11
14/11/2006,137.21,2298,90,90,6
15/11/2006,137.2,2295,55,90,0
16/11/2006,137.2,2295,90,90,9
17/11/2006,137.18,2290,32,90,2
18/11/2006,137.19,2293,95,60,8
19/11/2006,137.27,2315,315,60,14
20/11/2006,137.32,2329,162,0,9
21/11/2006,137.35,2337,93,0,0
22/11/2006,137.42,2356,220,0,0
23/11/2006,137.44,2362,69,0,0
24/11/2006,137.46,2367,58,0,0
25/11/2006,137.47,2370,35,0,0
26/11/2006,137.46,2367,0,0,0
27/11/2006,137.45,2365,0,0,0
28/11/2006,137.45,2365,0,0,0
29/11/2006,137.44,2362,0,0,0
30/11/2006,137.42,2356,0,0,0
01/12/2006,137.41,2354,0,0,0
02/12/2006,137.4,2351,0,0,0
03/12/2006,137.4,2351,0,0,0
04/12/2006,137.39,2348,0,0,0
05/12/2006,137.37,2342,0,0,0
06/12/2006,137.34,2334,0,0,0
07/12/2006,137.31,2326,0,0,0
08/12/2006,137.29,2320,0,0,0
09/12/2006,137.27,2315,0,0,0
10/12/2006,137.25,2309,0,0,0
11/12/2006,137.44,2362,613,0,16
12/12/2006,137.78,2458,1111,0,69
13/12/2006,138.01,2524,764,0,0
14/12/2006,138.09,2547,266,0,0
15/12/2006,138.15,2565,208,0,0
16/12/2006,138.21,2583,217,0,0
17/12/2006,138.27,2600,254,0,0
18/12/2006,138.38,2633,355,0,0
19/12/2006,138.5,2669,475,0,0
20/12/2006,138.61,2703,568,0,0
21/12/2006,138.74,2742,579,0,2
22/12/2006,138.87,2782,592,0,3
23/12/2006,139,2823,587,262,0
24/12/2006,139.03,2832,583,400,0
25/12/2006,139.07,2845,628,450,0
26/12/2006,139.12,2861,698,500,0
27/12/2006,139.14,2867,705,500,0
28/12/2006,139.19,2883,693,500,0
29/12/2006,139.23,2896,698,500,0
30/12/2006,139.26,2905,707,500,0
31/12/2006,139.3,2918,702,500,0
01/01/2007,139.33,2928,698,500,0
02/01/2007,139.37,2940,710,500,0
03/01/2007,139.4,2950,724,500,0
04/01/2007,139.44,2963,724,500,0
05/01/2007,139.47,2973,707,500,0
06/01/2007,139.51,2986,677,500,0
07/01/2007,139.5,2983,685,650,0
08/01/2007,139.47,2973,618,650,0
09/01/2007,139.45,2966,648,700,0
10/01/2007,139.42,2958,618,790,0
11/01/2007,139.37,2940,548,590,0
12/01/2007,139.3,2918,452,590,0
13/01/2007,139.24,2899,446,590,0
14/01/2007,139.21,2889,480,590,0
15/01/2007,139.17,2877,474,590,0
16/01/2007,139.12,2861,440,590,0
17/01/2007,139.09,2851,449,590,0
18/01/2007,139.02,2829,445,590,0
19/01/2007,138.98,2817,455,590,0
20/01/2007,138.96,2810,459,590,0
21/01/2007,138.91,2795,455,590,0
22/01/2007,138.84,2773,335,590,0
23/01/2007,138.8,2761,451,590,0
24/01/2007,138.73,2739,335,590,0
25/01/2007,138.62,2706,208,590,0
26/01/2007,138.5,2669,162,590,0
27/01/2007,138.4,2639,243,290,0
28/01/2007,138.33,2618,47,290,0
29/01/2007,138.26,2598,104,290,0
30/01/2007,138.22,2586,192,290,0
31/01/2007,138.19,2577,208,290,0
01/02/2007,138.15,2565,201,290,0
02/02/2007,138.11,2553,149,240,0
03/02/2007,138.08,2545,195,240,0
04/02/2007,138.01,2524,143,240,0
05/02/2007,137.97,2513,113,240,0
06/02/2007,137.9,2492,54,240,0
07/02/2007,137.82,2469,16,240,0
08/02/2007,137.76,2452,10,150,0
09/02/2007,137.69,2432,0,150,0
10/02/2007,137.61,2410,0,150,0
11/02/2007,137.55,2393,0,150,0
12/02/2007,137.49,2376,0,150,0
13/02/2007,137.43,2359,0,150,0
14/02/2007,137.38,2345,0,150,3
15/02/2007,137.33,2331,0,150,0
16/02/2007,137.28,2317,0,150,0
17/02/2007,137.25,2309,0,150,0
18/02/2007,137.24,2306,0,150,0
19/02/2007,137.22,2301,0,0,2
20/02/2007,137.21,2298,0,0,0
21/02/2007,137.2,2295,0,0,0
22/02/2007,137.19,2293,0,0,0
23/02/2007,137.17,2287,0,0,0
24/02/2007,137.15,2282,0,0,0
25/02/2007,137.13,2276,0,0,0
26/02/2007,137.11,2271,0,0,0
27/02/2007,137.08,2263,0,0,0
28/02/2007,137.05,2255,0,0,0
01/03/2007,137.02,2246,0,0,0
02/03/2007,136.99,2238,0,0,0
03/03/2007,136.97,2233,0,0,0
04/03/2007,136.94,2225,0,0,0
05/03/2007,136.91,2217,0,0,0
06/03/2007,136.89,2211,0,0,0
07/03/2007,136.87,2206,0,0,0
08/03/2007,136.85,2201,0,0,0
09/03/2007,136.82,2193,0,0,0
10/03/2007,136.79,2185,0,0,0
11/03/2007,136.76,2177,0,0,0
12/03/2007,136.74,2171,0,0,0
13/03/2007,136.71,2163,0,0,0
14/03/2007,136.69,2158,0,0,0
15/03/2007,136.67,2153,0,0,0
16/03/2007,136.64,2145,0,0,0
17/03/2007,136.61,2137,0,0,0
18/03/2007,136.58,2129,0,0,0
19/03/2007,136.55,2121,0,0,0
20/03/2007,136.53,2116,0,0,0
21/03/2007,136.51,2111,0,0,0
22/03/2007,136.49,2106,0,0,0
23/03/2007,136.47,2100,0,0,0
24/03/2007,136.45,2095,0,0,0
25/03/2007,136.43,2090,0,0,0
26/03/2007,136.4,2082,0,0,0
27/03/2007,136.37,2074,0,0,0
28/03/2007,136.34,2067,0,0,0
29/03/2007,136.31,2059,0,0,0
30/03/2007,136.28,2051,0,0,0
31/03/2007,136.25,2044,0,0,0
01/04/2007,136.22,2036,0,0,0
02/04/2007,136.19,2028,0,0,0
03/04/2007,136.16,2021,0,0,0
04/04/2007,136.13,2013,0,0,0
05/04/2007,136.1,2006,0,0,0
06/04/2007,136.07,1998,0,0,0
07/04/2007,136.04,1990,0,0,0
08/04/2007,136.01,1983,0,0,0
09/04/2007,135.98,1975,0,0,0
10/04/2007,135.95,1968,0,0,0
11/04/2007,135.92,1960,0,0,0
12/04/2007,135.89,1953,0,0,0
13/04/2007,135.86,1945,0,0,0
14/04/2007,135.83,1938,0,0,0
15/04/2007,135.8,1931,0,0,0
16/04/2007,135.78,1926,0,0,0
17/04/2007,135.76,1921,0,0,0
18/04/2007,135.74,1916,0,0,0
19/04/2007,135.72,1911,0,0,0
20/04/2007,135.77,1923,129,0,23
21/04/2007,135.76,1921,0,0,0
22/04/2007,135.8,1931,116,0,14
23/04/2007,135.78,1926,0,0,0
24/04/2007,135.75,1918,0,0,0
25/04/2007,135.72,1911,0,0,0
26/04/2007,135.69,1904,0,0,0
27/04/2007,135.66,1896,0,0,0
28/04/2007,135.63,1889,0,0,0
29/04/2007,135.6,1882,0,0,0
30/04/2007,135.57,1874,0,0,0
01/05/2007,135.54,1867,0,0,0
02/05/2007,135.51,1860,0,0,0
03/05/2007,135.48,1853,0,0,0
04/05/2007,135.5,1857,46,0,32
05/05/2007,135.48,1853,0,0,0
06/05/2007,135.45,1845,0,0,0
07/05/2007,135.42,1838,0,0,0
08/05/2007,135.39,1831,0,0,0
09/05/2007,135.37,1826,0,0,1
10/05/2007,135.34,1819,0,0,0
11/05/2007,135.31,1812,0,0,0
12/05/2007,135.28,1805,0,0,0
13/05/2007,135.29,1807,23,0,9
14/05/2007,135.26,1800,0,0,0
15/05/2007,135.16,1777,0,300,0
16/05/2007,135.03,1746,0,300,0
17/05/2007,134.9,1716,0,300,0
18/05/2007,134.77,1687,0,300,0
19/05/2007,134.69,1669,92,300,9
20/05/2007,134.57,1642,0,300,0
21/05/2007,134.45,1615,0,300,0
22/05/2007,134.32,1587,0,300,0
23/05/2007,134.19,1559,0,300,0
24/05/2007,134.06,1531,0,300,0
25/05/2007,133.93,1504,0,300,0
26/05/2007,133.8,1477,0,300,0
27/05/2007,133.67,1450,0,300,0
28/05/2007,133.5,1416,0,400,0
29/05/2007,133.31,1379,0,400,0
30/05/2007,133.12,1342,0,400,0
31/05/2007,132.93,1306,0,400,0
01/06/2007,132.73,1270,0,400,0
02/06/2007,132.53,1234,0,400,0
03/06/2007,132.32,1197,0,400,0
04/06/2007,132.11,1161,0,400,0
05/06/2007,131.89,1125,0,400,0
06/06/2007,131.66,1088,0,400,0
07/06/2007,131.43,1053,0,400,0
08/06/2007,131.19,1017,0,400,0
09/06/2007,130.95,982,0,400,0
10/06/2007,130.71,947,0,400,0
11/06/2007,130.51,918,64,400,15
12/06/2007,130.26,882,0,400,1
13/06/2007,130,846,0,400,0
14/06/2007,129.75,811,0,400,0
15/06/2007,129.49,775,0,400,2
16/06/2007,129.23,740,0,400,1
17/06/2007,128.97,705,0,400,0
18/06/2007,128.7,669,0,400,1
19/06/2007,128.46,637,30,400,9
20/06/2007,128.19,602,0,400,4
21/06/2007,127.92,568,0,400,2
22/06/2007,127.71,541,88,400,19
23/06/2007,127.42,506,0,400,1
24/06/2007,127.13,471,0,400,0
25/06/2007,126.82,436,0,400,1
26/06/2007,126.51,401,0,400,1
27/06/2007,126.22,370,0,350,0
28/06/2007,126,347,84,300,2
29/06/2007,125.89,336,173,300,3
30/06/2007,125.75,322,137,300,3
01/07/2007,125.52,305,103,300,0
02/07/2007,125.37,285,69,300,0
03/07/2007,125.32,281,154,200,0
04/07/2007,125.24,273,57,150,0
05/07/2007,125.14,264,0,115,0
06/07/2007,125.3,279,271,100,11
07/07/2007,125.24,273,47,69,0
08/07/2007,125.17,267,0,69,0
09/07/2007,125.11,261,0,69,0
10/07/2007,125.01,252,0,104,1
11/07/2007,124.91,243,0,104,1
12/07/2007,125,251,97,104,22
13/07/2007,125.05,256,162,104,12
14/07/2007,125,251,46,104,0
15/07/2007,124.89,242,0,104,0
16/07/2007,124.84,237,46,104,12
17/07/2007,124.76,230,0,81,2
18/07/2007,124.69,224,0,69,6
19/07/2007,124.62,218,0,69,9
20/07/2007,124.55,212,0,69,0
21/07/2007,124.47,206,0,69,0
22/07/2007,124.4,200,0,69,2
23/07/2007,124.32,194,0,69,0
24/07/2007,124.28,191,0,50,0
25/07/2007,124.21,186,0,50,0
26/07/2007,124.15,181,0,45,0
27/07/2007,124.08,176,0,45,0
28/07/2007,124.08,176,45,45,48
29/07/2007,124.1,177,57,45,27
30/07/2007,124.15,181,91,45,49
31/07/2007,124.2,185,91,45,1
01/08/2007,124.4,200,218,70,25
02/08/2007,124.5,208,163,70,9
03/08/2007,124.6,217,174,70,2
04/08/2007,124.6,217,70,70,0
05/08/2007,124.53,211,0,70,0
06/08/2007,124.46,205,0,70,0
07/08/2007,124.38,199,0,70,0
08/08/2007,124.65,221,0,70,0
09/08/2007,124.82,236,240,80,0
10/08/2007,124.96,248,243,100,0
11/08/2007,125.2,270,355,100,0
12/08/2007,125.6,307,628,200,0
13/08/2007,125.97,344,670,250,0
14/08/2007,126.31,380,670,250,0
15/08/2007,126.65,417,683,250,0
16/08/2007,127,456,680,250,0
17/08/2007,127.31,493,680,250,0
18/08/2007,127.6,528,643,250,11
19/08/2007,127.81,554,615,300,15
20/08/2007,128.02,580,602,300,2
21/08/2007,128.19,602,570,300,28
22/08/2007,128.43,633,669,300,32
23/08/2007,128.73,673,772,300,6
24/08/2007,129.05,715,786,300,0
25/08/2007,129.28,747,667,300,0
26/08/2007,129.6,790,797,300,7
27/08/2007,129.82,821,648,300,0
28/08/2007,130.04,851,657,300,0
29/08/2007,130.26,882,676,300,0
30/08/2007,130.8,960,1203,300,41
31/08/2007,131.2,1018,971,300,42
01/09/2007,131.55,1071,913,300,1
02/09/2007,131.82,1114,798,300,0
03/09/2007,132.28,1190,1180,300,67
04/09/2007,132.65,1255,1052,300,0
05/09/2007,132.89,1299,809,300,5
06/09/2007,133.3,1377,1203,300,61
07/09/2007,133.5,1416,751,300,0
08/09/2007,133.75,1467,890,300,21
09/09/2007,134,1518,850,300,0
10/09/2007,134.2,1561,798,300,0
11/09/2007,134.35,1593,712,300,0
12/09/2007,134.5,1626,702,300,0
13/09/2007,134.62,1653,705,300,0
14/09/2007,134.9,1716,1029,300,37
15/09/2007,135.15,1774,971,300,0
16/09/2007,135.32,1814,763,300,0
17/09/2007,135.46,1848,712,300,0
18/09/2007,135.6,1882,700,300,0
19/09/2007,135.72,1911,698,300,0
20/09/2007,135.86,1945,710,300,5
21/09/2007,136,1980,722,300,1
22/09/2007,136.12,2011,722,300,0
23/09/2007,136.25,2044,722,300,0
24/09/2007,136.37,2075,717,300,0
25/09/2007,136.48,2103,702,300,0
26/09/2007,136.56,2124,688,300,0
27/09/2007,136.62,2140,676,300,0
28/09/2007,136.78,2182,786,300,49
29/09/2007,136.87,2206,613,300,0
30/09/2007,137,2241,705,300,15
01/10/2007,137.09,2265,693,460,4
02/10/2007,137.18,2290,743,460,2
03/10/2007,137.23,2304,772,610,0
04/10/2007,137.17,2287,509,710,0
05/10/2007,137.09,2265,462,710,0
06/10/2007,137,2241,443,710,0
07/10/2007,136.91,2217,441,710,0
08/10/2007,136.83,2195,457,710,0
09/10/2007,136.74,2171,493,810,0
10/10/2007,136.63,2142,461,810,0
11/10/2007,136.48,2103,413,860,0
