date,level,storage,inflow,outflow,rainfall
24/05/2007,134.06,1531.0,0.0,300.0,0.0
25/05/2007,133.93,1504.0,0.0,300.0,0.0
26/05/2007,133.8,1477.0,0.0,300.0,0.0
27/05/2007,133.67,1450.0,0.0,300.0,0.0
28/05/2007,133.5,1416.0,0.0,400.0,0.0
29/05/2007,133.31,1379.0,0.0,400.0,0.0
30/05/2007,133.12,1342.0,0.0,400.0,0.0
31/05/2007,132.93,1306.0,0.0,400.0,0.0
01/06/2007,132.73,1270.0,0.0,400.0,0.0
02/06/2007,132.53,1234.0,0.0,400.0,0.0
03/06/2007,132.32,1197.0,0.0,400.0,0.0
04/06/2007,132.11,1161.0,0.0,400.0,0.0
05/06/2007,131.89,1125.0,0.0,400.0,0.0
06/06/2007,131.66,1088.0,0.0,400.0,0.0
07/06/2007,131.43,1053.0,0.0,400.0,0.0
08/06/2007,131.19,1017.0,0.0,400.0,0.0
09/06/2007,130.95,982.0,0.0,400.0,0.0
10/06/2007,130.71,947.0,0.0,400.0,0.0
11/06/2007,130.51,918.0,64.0,400.0,15.0
12/06/2007,130.26,882.0,0.0,400.0,1.0
13/06/2007,130.0,846.0,0.0,400.0,0.0
14/06/2007,129.75,811.0,0.0,400.0,0.0
15/06/2007,129.49,775.0,0.0,400.0,2.0
16/06/2007,129.23,740.0,0.0,400.0,1.0
17/06/2007,128.97,705.0,0.0,400.0,0.0
18/06/2007,128.7,669.0,0.0,400.0,1.0
19/06/2007,128.46,637.0,30.0,400.0,9.0
20/06/2007,128.19,602.0,0.0,400.0,4.0
21/06/2007,127.92,568.0,0.0,400.0,2.0
22/06/2007,127.71,541.0,88.0,400.0,19.0
23/06/2007,127.42,506.0,0.0,400.0,1.0
24/06/2007,127.13,471.0,0.0,400.0,0.0
25/06/2007,126.82,436.0,0.0,400.0,1.0
26/06/2007,126.51,401.0,0.0,400.0,1.0
27/06/2007,126.22,370.0,0.0,350.0,0.0
28/06/2007,126.0,347.0,84.0,300.0,2.0
29/06/2007,125.89,336.0,173.0,300.0,3.0
30/06/2007,125.75,322.0,137.0,300.0,3.0
01/07/2007,125.52,305.0,103.0,300.0,0.0
02/07/2007,125.37,285.0,69.0,300.0,0.0
03/07/2007,125.32,281.0,154.0,200.0,0.0
04/07/2007,125.24,273.0,57.0,150.0,0.0
05/07/2007,125.14,264.0,0.0,115.0,0.0
06/07/2007,125.3,279.0,271.0,100.0,11.0
07/07/2007,125.24,273.0,47.0,69.0,0.0
08/07/2007,125.17,267.0,0.0,69.0,0.0
09/07/2007,125.11,261.0,0.0,69.0,0.0
10/07/2007,125.01,252.0,0.0,104.0,1.0
11/07/2007,124.91,243.0,0.0,104.0,1.0
12/07/2007,125.0,251.0,97.0,104.0,22.0
13/07/2007,125.05,256.0,162.0,104.0,12.0
14/07/2007,125.0,251.0,46.0,104.0,0.0
15/07/2007,124.89,242.0,0.0,104.0,0.0
16/07/2007,124.84,237.0,46.0,104.0,12.0
17/07/2007,124.76,230.0,0.0,81.0,2.0
18/07/2007,124.69,224.0,0.0,69.0,6.0
19/07/2007,124.62,218.0,0.0,69.0,9.0
20/07/2007,124.55,212.0,0.0,69.0,0.0
21/07/2007,124.47,206.0,0.0,69.0,0.0
22/07/2007,124.4,200.0,0.0,69.0,2.0
23/07/2007,124.32,194.0,0.0,69.0,0.0
24/07/2007,124.28,191.0,0.0,50.0,0.0
25/07/2007,124.21,186.0,0.0,50.0,0.0
26/07/2007,124.15,181.0,0.0,45.0,0.0
27/07/2007,124.08,176.0,0.0,45.0,0.0
28/07/2007,124.08,176.0,45.0,45.0,48.0
29/07/2007,124.1,177.0,57.0,45.0,27.0
30/07/2007,124.15,181.0,91.0,45.0,49.0
31/07/2007,124.2,185.0,91.0,45.0,1.0
01/08/2007,124.4,200.0,218.0,70.0,25.0
02/08/2007,124.5,208.0,163.0,70.0,9.0
03/08/2007,124.6,217.0,174.0,70.0,2.0
04/08/2007,124.6,217.0,70.0,70.0,0.0
05/08/2007,124.53,211.0,0.0,70.0,0.0
06/08/2007,124.46,205.0,0.0,70.0,0.0
07/08/2007,124.38,199.0,0.0,70.0,0.0
08/08/2007,124.65,221.0,0.0,70.0,0.0
09/08/2007,124.82,236.0,240.0,80.0,0.0
10/08/2007,124.96,248.0,243.0,100.0,0.0
11/08/2007,125.2,270.0,355.0,100.0,0.0
12/08/2007,125.6,307.0,628.0,200.0,0.0
13/08/2007,125.97,344.0,670.0,250.0,0.0
14/08/2007,126.31,380.0,670.0,250.0,0.0
15/08/2007,126.65,417.0,683.0,250.0,0.0
16/08/2007,127.0,456.0,680.0,250.0,0.0
17/08/2007,127.31,493.0,680.0,250.0,0.0
18/08/2007,127.6,528.0,643.0,250.0,11.0
19/08/2007,127.81,554.0,615.0,300.0,15.0
20/08/2007,128.02,580.0,602.0,300.0,2.0
21/08/2007,128.19,602.0,570.0,300.0,28.0
22/08/2007,128.43,633.0,669.0,300.0,32.0
23/08/2007,128.73,673.0,772.0,300.0,6.0
24/08/2007,129.05,715.0,786.0,300.0,0.0
25/08/2007,129.28,747.0,667.0,300.0,0.0
26/08/2007,129.6,790.0,797.0,300.0,7.0
27/08/2007,129.82,821.0,648.0,300.0,0.0
28/08/2007,130.04,851.0,657.0,300.0,0.0
29/08/2007,130.26,882.0,676.0,300.0,0.0
30/08/2007,130.8,960.0,1203.0,300.0,41.0
31/08/2007,131.2,1018.0,971.0,300.0,42.0
01/09/2007,131.55,1071.0,913.0,300.0,1.0
02/09/2007,131.82,1114.0,798.0,300.0,0.0
03/09/2007,132.28,1190.0,1180.0,300.0,67.0
04/09/2007,132.65,1255.0,1052.0,300.0,0.0
05/09/2007,132.89,1299.0,809.0,300.0,5.0
06/09/2007,133.3,1377.0,1203.0,300.0,61.0
07/09/2007,133.5,1416.0,751.0,300.0,0.0
08/09/2007,133.75,1467.0,890.0,300.0,21.0
09/09/2007,134.0,1518.0,850.0,300.0,0.0
10/09/2007,134.2,1561.0,798.0,300.0,0.0
11/09/2007,134.35,1593.0,712.0,300.0,0.0
12/09/2007,134.5,1626.0,702.0,300.0,0.0
13/09/2007,134.62,1653.0,705.0,300.0,0.0
14/09/2007,134.9,1716.0,1029.0,300.0,37.0
15/09/2007,135.15,1774.0,971.0,300.0,0.0
16/09/2007,135.32,1814.0,763.0,300.0,0.0
17/09/2007,135.46,1848.0,712.0,300.0,0.0
18/09/2007,135.6,1882.0,700.0,300.0,0.0
19/09/2007,135.72,1911.0,698.0,300.0,0.0
20/09/2007,135.86,1945.0,710.0,300.0,5.0
21/09/2007,136.0,1980.0,722.0,300.0,1.0
22/09/2007,136.12,2011.0,722.0,300.0,0.0
23/09/2007,136.25,2044.0,722.0,300.0,0.0
24/09/2007,136.37,2075.0,717.0,300.0,0.0
25/09/2007,136.48,2103.0,702.0,300.0,0.0
26/09/2007,136.56,2124.0,688.0,300.0,0.0
27/09/2007,136.62,2140.0,676.0,300.0,0.0
28/09/2007,136.78,2182.0,786.0,300.0,49.0
29/09/2007,136.87,2206.0,613.0,300.0,0.0
30/09/2007,137.0,2241.0,705.0,300.0,15.0
01/10/2007,137.09,2265.0,693.0,460.0,4.0
02/10/2007,137.18,2290.0,743.0,460.0,2.0
03/10/2007,137.23,2304.0,772.0,610.0,0.0
04/10/2007,137.17,2287.0,509.0,710.0,0.0
05/10/2007,137.09,2265.0,462.0,710.0,0.0
06/10/2007,137.0,2241.0,443.0,710.0,0.0
07/10/2007,136.91,2217.0,441.0,710.0,0.0
08/10/2007,136.83,2195.0,457.0,710.0,0.0
09/10/2007,136.74,2171.0,493.0,810.0,0.0
10/10/2007,136.63,2142.0,461.0,810.0,0.0
11/10/2007,136.48,2103.0,413.0,860.0,0.0
12/10/2007,136.33,2064.0,363.0,810.0,0.0
13/10/2007,136.23,2022.0,324.0,810.0,0.0
14/10/2007,136.09,2003.0,305.0,760.0,0.0
15/10/2007,135.93,1963.0,275.0,760.0,0.0
16/10/2007,135.78,1926.0,243.0,660.0,0.0
17/10/2007,137.93,2501.0,0.0,60.0,0.0
18/10/2007,135.54,1867.0,210.0,560.0,0.0
19/10/2007,135.41,1836.0,194.0,560.0,0.0
20/10/2007,135.27,1802.0,167.0,560.0,0.0
21/10/2007,135.12,1767.0,152.0,560.0,0.0
22/10/2007,135.0,1739.0,236.0,560.0,0.0
23/10/2007,134.95,1728.0,283.0,410.0,3.0
24/10/2007,135.1,1763.0,815.0,410.0,41.0
25/10/2007,135.22,1791.0,734.0,410.0,19.0
26/10/2007,135.35,1821.0,757.0,410.0,14.0
27/10/2007,135.45,1845.0,688.0,410.0,7.0
28/10/2007,135.6,1882.0,838.0,410.0,17.0
29/10/2007,136.04,2082.0,2725.0,410.0,103.0
30/10/2007,137.21,2298.0,2560.0,60.0,0.0
31/10/2007,137.57,2398.0,1217.0,60.0,0.0
01/11/2007,137.68,2429.0,419.0,60.0,0.0
02/11/2007,137.8,2464.0,465.0,60.0,0.0
03/11/2007,137.95,2507.0,558.0,60.0,7.0
04/11/2007,138.0,2521.0,222.0,60.0,6.0
05/11/2007,138.07,2542.0,303.0,60.0,10.0
06/11/2007,138.13,2559.0,256.0,60.0,0.0
07/11/2007,138.18,2574.0,234.0,60.0,0.0
08/11/2007,138.16,2568.0,241.0,310.0,0.0
09/11/2007,138.1,2550.0,102.0,310.0,0.0
10/11/2007,138.05,2536.0,148.0,310.0,0.0
11/11/2007,138.01,2524.0,171.0,60.0,0.0
12/11/2007,138.0,2521.0,25.0,60.0,0.0
13/11/2007,137.99,2518.0,25.0,60.0,0.0
14/11/2007,137.99,2518.0,60.0,60.0,0.0
15/11/2007,137.97,2512.0,0.0,60.0,0.0
16/11/2007,137.96,2509.0,0.0,60.0,0.0
17/11/2007,137.93,2501.0,0.0,60.0,0.0
18/11/2007,137.91,2495.0,0.0,60.0,0.0
19/11/2007,137.9,2492.0,25.0,60.0,2.0
20/11/2007,137.98,2515.0,326.0,60.0,38.0
21/11/2007,138.13,2559.0,569.0,60.0,44.0
22/11/2007,138.18,2574.0,234.0,60.0,0.0
23/11/2007,138.2,2580.0,129.0,60.0,0.0
24/11/2007,138.21,2583.0,95.0,60.0,0.0
25/11/2007,138.21,2583.0,60.0,60.0,0.0
26/11/2007,138.2,2580.0,25.0,60.0,0.0
27/11/2007,138.2,2580.0,60.0,60.0,0.0
28/11/2007,138.19,2577.0,25.0,60.0,0.0
29/11/2007,138.18,2574.0,25.0,60.0,0.0
30/11/2007,138.17,2571.0,25.0,60.0,0.0
01/12/2007,138.16,2568.0,25.0,60.0,0.0
02/12/2007,138.15,2565.0,25.0,60.0,0.0
03/12/2007,138.14,2562.0,25.0,60.0,6.0
04/12/2007,138.16,2568.0,129.0,60.0,2.0
05/12/2007,138.15,2565.0,25.0,60.0,0.0
06/12/2007,138.16,2568.0,95.0,60.0,7.0
07/12/2007,138.2,2580.0,199.0,60.0,16.0
08/12/2007,138.24,2592.0,199.0,60.0,2.0
09/12/2007,138.25,2595.0,95.0,60.0,0.0
10/12/2007,138.26,2598.0,95.0,60.0,0.0
11/12/2007,138.26,2598.0,60.0,60.0,0.0
12/12/2007,138.26,2598.0,60.0,60.0,0.0
13/12/2007,138.26,2598.0,60.0,60.0,0.0
14/12/2007,138.25,2595.0,25.0,60.0,0.0
15/12/2007,138.24,2592.0,25.0,60.0,0.0
16/12/2007,138.23,2589.0,25.0,60.0,0.0
17/12/2007,138.22,2586.0,25.0,60.0,0.0
18/12/2007,138.25,2595.0,164.0,60.0,19.0
19/12/2007,138.61,2703.0,1310.0,60.0,90.0
20/12/2007,139.48,2975.0,6645.0,6645.0,101.0
21/12/2007,139.8,3085.0,5016.0,5016.0,0.0
22/12/2007,139.95,3131.0,994.0,994.0,0.0
23/12/2007,140.0,3231.0,300.0,300.0,300.0
24/12/2007,140.0,3231.0,300.0,300.0,0.0
25/12/2007,140.0,3231.0,300.0,300.0,0.0
26/12/2007,139.96,3134.0,0.0,300.0,0.0
27/12/2007,139.91,3118.0,114.0,300.0,0.0
28/12/2007,139.87,3104.0,35.0,150.0,0.0
29/12/2007,139.86,3101.0,35.0,0.0,0.0
30/12/2007,139.86,3101.0,0.0,0.0,0.0
31/12/2007,139.86,3101.0,0.0,0.0,0.0
01/01/2008,139.86,3101.0,0.0,0.0,0.0
02/01/2008,139.85,3098.0,0.0,0.0,0.0
03/01/2008,139.84,3095.0,0.0,0.0,0.0
04/01/2008,139.83,3093.0,0.0,0.0,3.0
05/01/2008,139.95,3131.0,1434.0,994.0,47.0
06/01/2008,139.99,3146.0,174.0,0.0,0.0
07/01/2008,140.0,3231.0,984.0,82.0,0.0
08/01/2008,140.0,3231.0,82.0,82.0,0.0
09/01/2008,140.0,3231.0,82.0,82.0,0.0
10/01/2008,140.0,3231.0,82.0,82.0,0.0
11/01/2008,140.0,3231.0,82.0,82.0,0.0
12/01/2008,140.0,3231.0,82.0,82.0,0.0
13/01/2008,139.99,3146.0,0.0,0.0,0.0
14/01/2008,139.99,3146.0,0.0,0.0,0.0
15/01/2008,139.99,3146.0,0.0,0.0,0.0
16/01/2008,139.98,3142.0,0.0,0.0,0.0
17/01/2008,139.98,3142.0,0.0,0.0,0.0
18/01/2008,139.97,3138.0,0.0,0.0,0.0
19/01/2008,139.96,3134.0,0.0,0.0,0.0
20/01/2008,139.94,3128.0,0.0,0.0,0.0
21/01/2008,139.93,3124.0,0.0,0.0,0.0
22/01/2008,139.92,3121.0,0.0,0.0,0.0
23/01/2008,139.91,3118.0,0.0,0.0,0.0
24/01/2008,139.9,3114.0,0.0,0.0,0.0
25/01/2008,139.88,3108.0,0.0,0.0,0.0
26/01/2008,139.86,3101.0,0.0,0.0,0.0
27/01/2008,139.84,3095.0,0.0,0.0,0.0
28/01/2008,139.82,3090.0,0.0,0.0,0.0
29/01/2008,139.8,3085.0,0.0,0.0,0.0
30/01/2008,139.78,3077.0,0.0,0.0,0.0
31/01/2008,139.76,3069.0,0.0,0.0,0.0
01/02/2008,139.74,3061.0,0.0,0.0,0.0
02/02/2008,139.72,3054.0,0.0,0.0,0.0
03/02/2008,139.7,3048.0,0.0,0.0,0.0
04/02/2008,139.68,3041.0,0.0,0.0,0.0
05/02/2008,139.66,3035.0,0.0,0.0,0.0
06/02/2008,139.65,3031.0,0.0,0.0,0.0
07/02/2008,139.63,3025.0,0.0,0.0,0.0
08/02/2008,139.61,3018.0,0.0,0.0,0.0
09/02/2008,139.6,3015.0,0.0,0.0,0.0
10/02/2008,139.59,3012.0,0.0,0.0,1.0
11/02/2008,139.58,3009.0,0.0,0.0,1.0
12/02/2008,139.57,3005.0,0.0,0.0,0.0
13/02/2008,139.56,3002.0,0.0,0.0,0.0
14/02/2008,139.55,2999.0,0.0,0.0,0.0
15/02/2008,139.54,2995.0,0.0,0.0,0.0
16/02/2008,139.54,2995.0,0.0,0.0,0.0
17/02/2008,139.5,2982.0,0.0,0.0,0.0
18/02/2008,139.49,2979.0,0.0,0.0,0.0
19/02/2008,139.47,2973.0,0.0,0.0,0.0
20/02/2008,139.45,2966.0,0.0,0.0,0.0
21/02/2008,139.43,2960.0,0.0,0.0,0.0
22/02/2008,139.41,2953.0,0.0,0.0,0.0
23/02/2008,139.38,2944.0,0.0,0.0,0.0
24/02/2008,139.35,2934.0,0.0,0.0,0.0
25/02/2008,139.32,2924.0,0.0,0.0,0.0
26/02/2008,139.29,2915.0,0.0,0.0,0.0
27/02/2008,139.2,2886.0,0.0,500.0,0.0
28/02/2008,139.09,2851.0,0.0,250.0,0.0
29/02/2008,139.01,2826.0,0.0,250.0,0.0
01/03/2008,138.93,2801.0,0.0,250.0,0.0
02/03/2008,138.85,2776.0,0.0,250.0,0.0
03/03/2008,138.77,2752.0,0.0,250.0,0.0
04/03/2008,138.69,2727.0,0.0,250.0,0.0
05/03/2008,138.61,2703.0,0.0,250.0,0.0
06/03/2008,138.53,2678.0,0.0,250.0,0.0
07/03/2008,138.45,2654.0,0.0,250.0,0.0
08/03/2008,138.36,2627.0,0.0,250.0,0.0
09/03/2008,138.28,2603.0,0.0,250.0,0.0
10/03/2008,138.19,2577.0,0.0,250.0,0.0
11/03/2008,138.1,2550.0,0.0,250.0,0.0
12/03/2008,138.04,2533.0,53.0,250.0,18.0
13/03/2008,138.02,2527.0,238.0,250.0,6.0
14/03/2008,137.99,2518.0,146.0,250.0,4.0
15/03/2008,137.94,2504.0,88.0,250.0,1.0
16/03/2008,137.88,2487.0,53.0,250.0,0.0
17/03/2008,137.8,2464.0,0.0,250.0,0.0
18/03/2008,137.72,2441.0,0.0,250.0,0.0
19/03/2008,137.63,2415.0,0.0,250.0,0.0
20/03/2008,137.55,2393.0,0.0,250.0,0.0
21/03/2008,137.76,2452.0,934.0,250.0,82.0
22/03/2008,137.86,2481.0,300.0,0.0,25.0
23/03/2008,137.87,2484.0,35.0,0.0,4.0
24/03/2008,137.87,2484.0,0.0,0.0,0.0
25/03/2008,137.86,2481.0,0.0,0.0,0.0
26/03/2008,137.93,2501.0,231.0,0.0,58.0
27/03/2008,137.93,2501.0,0.0,0.0,0.0
28/03/2008,137.93,2501.0,0.0,0.0,0.0
29/03/2008,137.92,2498.0,0.0,0.0,0.0
30/03/2008,137.91,2495.0,0.0,0.0,0.0
31/03/2008,137.9,2492.0,0.0,0.0,0.0
01/04/2008,137.88,2487.0,0.0,0.0,0.0
02/04/2008,137.87,2484.0,0.0,0.0,0.0
03/04/2008,137.85,2478.0,0.0,0.0,0.0
04/04/2008,137.84,2475.0,0.0,0.0,0.0
05/04/2008,137.82,2469.0,0.0,0.0,0.0
06/04/2008,137.8,2464.0,0.0,0.0,0.0
07/04/2008,137.78,2458.0,0.0,0.0,0.0
08/04/2008,137.75,2449.0,0.0,0.0,0.0
09/04/2008,137.72,2441.0,0.0,0.0,0.0
10/04/2008,137.69,2432.0,0.0,0.0,0.0
11/04/2008,137.66,2424.0,0.0,0.0,0.0
12/04/2008,137.63,2415.0,0.0,0.0,0.0
13/04/2008,137.6,2407.0,0.0,0.0,0.0
14/04/2008,137.57,2398.0,0.0,0.0,0.0
15/04/2008,137.55,2393.0,0.0,0.0,0.0
16/04/2008,137.52,2384.0,0.0,0.0,0.0
17/04/2008,137.49,2376.0,0.0,0.0,0.0
18/04/2008,137.46,2367.0,0.0,0.0,0.0
19/04/2008,137.43,2359.0,0.0,0.0,0.0
20/04/2008,137.4,2351.0,0.0,0.0,0.0
21/04/2008,137.37,2342.0,0.0,0.0,0.0
22/04/2008,137.35,2337.0,0.0,0.0,0.0
23/04/2008,137.33,2331.0,0.0,0.0,0.0
24/04/2008,137.31,2326.0,0.0,0.0,0.0
25/04/2008,137.29,2320.0,0.0,0.0,0.0
26/04/2008,137.26,2312.0,0.0,0.0,0.0
27/04/2008,137.23,2304.0,0.0,0.0,0.0
28/04/2008,137.2,2295.0,0.0,0.0,0.0
29/04/2008,137.17,2287.0,0.0,0.0,0.0
30/04/2008,137.14,2279.0,0.0,0.0,0.0
01/05/2008,137.06,2257.0,0.0,300.0,0.0
02/05/2008,136.92,2219.0,0.0,400.0,0.0
03/05/2008,136.78,2182.0,0.0,400.0,0.0
04/05/2008,136.64,2145.0,0.0,400.0,0.0
05/05/2008,136.51,2111.0,0.0,400.0,0.0
06/05/2008,136.36,2072.0,0.0,400.0,0.0
07/05/2008,136.22,2036.0,0.0,400.0,0.0
08/05/2008,136.09,2000.0,0.0,400.0,0.0
09/05/2008,135.93,1962.0,0.0,400.0,0.0
10/05/2008,135.78,1926.0,0.0,400.0,0.0
11/05/2008,135.71,1908.0,168.0,400.0,14.0
12/05/2008,135.56,1872.0,0.0,500.0,0.0
13/05/2008,135.35,1821.0,0.0,600.0,1.0
14/05/2008,135.13,1769.0,0.0,600.0,0.0
15/05/2008,134.9,1716.0,0.0,600.0,0.0
16/05/2008,134.66,1662.0,0.0,600.0,0.0
17/05/2008,134.42,1608.0,0.0,600.0,0.0
18/05/2008,134.18,1557.0,0.0,600.0,0.0
19/05/2008,133.93,1504.0,0.0,600.0,0.0
20/05/2008,133.68,1452.0,0.0,600.0,0.0
21/05/2008,133.42,1400.0,0.0,600.0,2.0
22/05/2008,133.52,1420.0,831.0,600.0,63.0
23/05/2008,133.3,1377.0,102.0,600.0,1.0
24/05/2008,133.03,1325.0,0.0,600.0,0.0
25/05/2008,132.75,1273.0,0.0,600.0,0.0
26/05/2008,132.46,1221.0,0.0,600.0,0.0
27/05/2008,132.15,1168.0,0.0,600.0,0.0
28/05/2008,131.83,1115.0,0.0,600.0,0.0
29/05/2008,131.5,1063.0,0.0,600.0,0.0
30/05/2008,131.15,1011.0,0.0,600.0,0.0
31/05/2008,130.79,958.0,0.0,600.0,0.0
01/06/2008,130.7,945.0,49.0,200.0,9.0
02/06/2008,130.57,927.0,0.0,200.0,0.0
03/06/2008,130.45,909.0,0.0,200.0,0.0
04/06/2008,130.32,891.0,0.0,200.0,0.0
05/06/2008,130.19,873.0,0.0,200.0,2.0
06/06/2008,130.05,853.0,0.0,200.0,0.0
07/06/2008,129.9,832.0,0.0,200.0,0.0
08/06/2008,129.76,812.0,0.0,200.0,0.0
09/06/2008,129.68,801.0,0.0,0.0,1.0
10/06/2008,129.67,800.0,0.0,0.0,5.0
11/06/2008,129.65,797.0,0.0,0.0,0.0
12/06/2008,129.63,794.0,0.0,0.0,1.0
13/06/2008,129.6,790.0,0.0,0.0,0.0
14/06/2008,129.57,786.0,0.0,0.0,0.0
15/06/2008,129.54,782.0,0.0,0.0,0.0
16/06/2008,129.5,776.0,0.0,0.0,0.0
17/06/2008,129.46,771.0,0.0,0.0,0.0
18/06/2008,129.42,766.0,0.0,0.0,0.0
19/06/2008,129.38,760.0,0.0,0.0,0.0
20/06/2008,129.34,755.0,0.0,0.0,11.0
21/06/2008,129.3,749.0,0.0,0.0,0.0
22/06/2008,129.4,763.0,162.0,0.0,66.0
23/06/2008,129.4,763.0,0.0,0.0,0.0
24/06/2008,129.36,757.0,0.0,0.0,0.0
25/06/2008,129.32,752.0,0.0,0.0,0.0
26/06/2008,129.28,747.0,0.0,0.0,1.0
27/06/2008,129.24,741.0,0.0,0.0,0.0
28/06/2008,129.2,736.0,0.0,0.0,4.0
29/06/2008,129.22,738.0,23.0,0.0,5.0
30/06/2008,129.22,738.0,0.0,0.0,1.0
01/07/2008,129.2,736.0,0.0,0.0,0.0
02/07/2008,129.2,736.0,0.0,0.0,8.0
03/07/2008,129.17,732.0,0.0,0.0,0.0
04/07/2008,129.15,729.0,0.0,0.0,3.0
05/07/2008,129.12,725.0,0.0,0.0,0.0
06/07/2008,129.09,721.0,0.0,0.0,0.0
07/07/2008,129.05,715.0,0.0,0.0,0.0
08/07/2008,129.02,711.0,0.0,0.0,0.0
09/07/2008,128.98,706.0,0.0,0.0,0.0
10/07/2008,129.05,715.0,104.0,0.0,16.0
11/07/2008,129.02,711.0,0.0,0.0,0.0
12/07/2008,128.97,705.0,0.0,0.0,0.0
13/07/2008,128.93,699.0,0.0,0.0,0.0
14/07/2008,128.88,693.0,0.0,0.0,0.0
15/07/2008,128.84,687.0,0.0,0.0,0.0
16/07/2008,128.8,682.0,0.0,0.0,0.0
17/07/2008,128.76,677.0,0.0,0.0,0.0
18/07/2008,128.73,673.0,0.0,0.0,0.0
19/07/2008,128.79,681.0,93.0,0.0,40.0
20/07/2008,128.76,677.0,0.0,0.0,0.0
21/07/2008,128.73,673.0,0.0,0.0,0.0
22/07/2008,128.69,668.0,0.0,0.0,0.0
23/07/2008,128.65,662.0,0.0,0.0,0.0
24/07/2008,128.61,657.0,0.0,0.0,0.0
25/07/2008,128.58,653.0,0.0,0.0,2.0
26/07/2008,128.54,648.0,0.0,0.0,0.0
27/07/2008,128.51,644.0,0.0,0.0,9.0
28/07/2008,128.49,641.0,0.0,0.0,9.0
29/07/2008,128.52,645.0,46.0,0.0,10.0
30/07/2008,128.52,645.0,0.0,0.0,0.0
31/07/2008,128.5,643.0,0.0,0.0,0.0
01/08/2008,128.47,639.0,0.0,0.0,0.0
02/08/2008,128.43,633.0,0.0,0.0,0.0
03/08/2008,128.39,628.0,0.0,0.0,0.0
04/08/2008,128.36,624.0,0.0,0.0,3.0
05/08/2008,128.34,622.0,0.0,0.0,0.0
06/08/2008,128.32,619.0,0.0,0.0,0.0
07/08/2008,128.3,617.0,0.0,0.0,0.0
08/08/2008,128.28,614.0,0.0,0.0,0.0
09/08/2008,128.28,614.0,0.0,0.0,5.0
10/08/2008,128.27,613.0,0.0,0.0,0.0
11/08/2008,128.26,611.0,0.0,0.0,1.0
12/08/2008,128.24,609.0,0.0,0.0,0.0
13/08/2008,128.2,604.0,0.0,0.0,0.0
14/08/2008,128.16,598.0,0.0,0.0,0.0
15/08/2008,128.11,592.0,0.0,0.0,0.0
16/08/2008,128.06,586.0,0.0,0.0,0.0
17/08/2008,128.02,580.0,0.0,0.0,2.0
18/08/2008,128.0,578.0,0.0,0.0,30.0
19/08/2008,127.97,574.0,0.0,0.0,0.0
20/08/2008,128.05,584.0,116.0,0.0,98.0
21/08/2008,128.05,584.0,0.0,0.0,0.0
22/08/2008,128.03,582.0,0.0,0.0,0.0
23/08/2008,128.0,578.0,0.0,0.0,0.0
24/08/2008,127.96,573.0,0.0,0.0,0.0
25/08/2008,127.92,568.0,0.0,0.0,0.0
26/08/2008,127.88,563.0,0.0,0.0,0.0
27/08/2008,127.84,558.0,0.0,0.0,0.0
28/08/2008,127.8,553.0,0.0,0.0,0.0
29/08/2008,127.76,548.0,0.0,0.0,0.0
30/08/2008,127.72,543.0,0.0,0.0,0.0
31/08/2008,127.69,539.0,0.0,0.0,0.0
01/09/2008,127.7,540.0,12.0,0.0,17.0
02/09/2008,127.69,539.0,0.0,0.0,0.0
03/09/2008,127.67,536.0,0.0,0.0,0.0
04/09/2008,127.65,533.0,0.0,0.0,0.0
05/09/2008,127.63,531.0,0.0,0.0,0.0
06/09/2008,127.59,526.0,0.0,0.0,0.0
07/09/2008,127.56,523.0,0.0,0.0,0.0
08/09/2008,127.53,519.0,0.0,0.0,1.0
09/09/2008,127.5,515.0,0.0,0.0,0.0
10/09/2008,127.48,513.0,0.0,0.0,0.0
11/09/2008,127.46,510.0,0.0,0.0,0.0
12/09/2008,127.42,505.0,0.0,0.0,0.0
13/09/2008,127.39,502.0,0.0,0.0,0.0
14/09/2008,127.35,497.0,0.0,0.0,0.0
15/09/2008,127.39,502.0,58.0,0.0,15.0
16/09/2008,127.37,500.0,0.0,0.0,0.0
17/09/2008,127.34,496.0,0.0,0.0,0.0
18/09/2008,127.3,491.0,0.0,0.0,0.0
19/09/2008,127.28,489.0,0.0,0.0,0.0
20/09/2008,127.25,485.0,0.0,0.0,0.0
21/09/2008,127.31,493.0,93.0,0.0,10.0
22/09/2008,127.61,529.0,471.0,0.0,0.0
23/09/2008,128.03,582.0,631.0,0.0,0.0
24/09/2008,128.42,632.0,592.0,0.0,0.0
25/09/2008,128.85,689.0,660.0,0.0,9.0
26/09/2008,129.2,736.0,626.0,0.0,0.0
27/09/2008,129.55,783.0,655.0,0.0,0.0
28/09/2008,129.94,837.0,690.0,0.0,0.0
29/09/2008,130.3,888.0,695.0,0.0,0.0
30/09/2008,130.67,941.0,662.0,0.0,20.0
01/10/2008,131.0,989.0,667.0,0.0,0.0
02/10/2008,131.3,1033.0,669.0,0.0,0.0
03/10/2008,131.57,1074.0,694.0,0.0,1.0
04/10/2008,131.87,1122.0,690.0,0.0,6.0
05/10/2008,132.2,1177.0,686.0,0.0,7.0
06/10/2008,132.42,1215.0,669.0,0.0,0.0
07/10/2008,132.66,1257.0,599.0,0.0,0.0
08/10/2008,132.85,1292.0,540.0,0.0,0.0
09/10/2008,133.02,1323.0,530.0,0.0,0.0
10/10/2008,133.15,1348.0,514.0,0.0,0.0
